collection,source_rel_path,filename,file_status,size_bytes,metadata_key_count,metadata_keys,curve_count,total_samples,min_duration_s,max_duration_s,curve_headers,sample_headers,curve_metadata_headers,available_curves,checks
ddd,ddd\ddd_y_250909143126.xml.gz,ddd_y_250909143126.xml.gz,,96773,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17643,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909143331.xml.gz,ddd_y_250909143331.xml.gz,,98924,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18025,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909143537.xml.gz,ddd_y_250909143537.xml.gz,,100892,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18437,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909144015.xml.gz,ddd_y_250909144015.xml.gz,,86877,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,16095,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909145234.xml.gz,ddd_y_250909145234.xml.gz,,99612,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18258,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909145439.xml.gz,ddd_y_250909145439.xml.gz,,87507,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,15751,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909145644.xml.gz,ddd_y_250909145644.xml.gz,,92448,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,16708,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909145850.xml.gz,ddd_y_250909145850.xml.gz,,92153,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,16643,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909150055.xml.gz,ddd_y_250909150055.xml.gz,,97387,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18009,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909150301.xml.gz,ddd_y_250909150301.xml.gz,,94660,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17229,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909150506.xml.gz,ddd_y_250909150506.xml.gz,,85689,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,15893,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909150712.xml.gz,ddd_y_250909150712.xml.gz,,94336,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17182,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909150917.xml.gz,ddd_y_250909150917.xml.gz,,99249,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18350,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
